video_path,label,original_type,race,gender,source,manipulation_type
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02332/00055.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02365/00028.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02561/02561.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id02553/00043.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03028/00466.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03168/03168.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id03965/00051.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04111/00015.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04222/00078.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04687/00066.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04691/1.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04726/00245.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04789/002121.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id04884/00028.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05268/00010.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05332/00065.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id05479/05479.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06152/06152.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06269/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06467/00010.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06535/00183.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06776/00021.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06807/00015.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id06878/00001.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07102/00052.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id07338/00003.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08613/00074.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id08299/00110.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09053/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/men/id09143/00056.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00430/00209.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00137/00025.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00566/00032.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00579/00030.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00582/00006.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id00935/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01281/00040.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02587/00020.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id01451/00099.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id02807/00032.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03211/00032.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03379/00032.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id03940/00025.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04057/00015.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04066/00013.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04144/00028.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04414/00001.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id04701/00017.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05576/00368.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05620/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05631/00073.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id05844/00072.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06054/00010.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06060/00219.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06061/00002.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06065/00160.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06158/00015.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06225/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06388/00005.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06427/00138.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06443/00232.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id06462/00014.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07739/00019.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07799/00063.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id07901/00040.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08139/00067.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08397/00167.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08402/00092.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id08819/00052.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09116/00026.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09125/00098.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09175/00072.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Asian (East)/women/id09171/00092.mp4::sbi,fake,RealVideo-RealAudio,Asian (East),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00063/00021.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00171/00092.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00183/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00185/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00187/00360.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00192/00078.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00241/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00225/00078.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00253/00021.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00265/00130.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00266/00470.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00282/00268.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00305/00113.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00292/00072.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00358/00217.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00306/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00368/00078.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00415/00017.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00519/00028.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00520/00187.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00535/00005.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00548/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00694/00340.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00559/00078.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00919/00063.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00594/00005.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00709/00206.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00909/00037.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00981/00092.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00946/00126.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01058/00005.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01052/00076.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id00990/00160.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01099/00206.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01102/00197.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01154/00118.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01123/00072.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01126/00040.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01157/00048.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id01156/00078.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/men/id02567/00040.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),men,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00068/00004.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00071/00014.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00042/00028.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00188/00020.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00232/00025.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00234/00063.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00271/00028.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00328/00092.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00325/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00373/00028.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00374/00311.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00395/00420.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00484/00202.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00491/00122.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00495/00027.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00589/00130.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00496/00015.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00591/00001.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00735/00037.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00633/00088.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00813/00169.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01001/00086.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id00897/00005.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
data/raw/FakeAVCeleb_v1.2/RealVideo-RealAudio/Caucasian (European)/women/id01002/00043.mp4::sbi,fake,RealVideo-RealAudio,Caucasian (European),women,SBI,unknown_fake
